text_content,label
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (12)",0
I've attached the final report for the project. Please review it by end of day. (171),0
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (649),0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (260)",0
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/28574",1
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/72483",1
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (672)",0
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (258),0
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (1085),0
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (138),0
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (549),0
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (938),0
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/82541 to avoid suspension. Reply STOP to opt out.,1
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/83294 to avoid suspension. Reply STOP to opt out.,1
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/35279 to avoid suspension. Reply STOP to opt out.,1
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (558),0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (139)",0
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/59230 to avoid suspension. Reply STOP to opt out.,1
I've attached the final report for the project. Please review it by end of day. (531),0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (224)",0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (723)",0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (786)",0
I've attached the final report for the project. Please review it by end of day. (973),0
I've attached the final report for the project. Please review it by end of day. (409),0
I've attached the final report for the project. Please review it by end of day. (325),0
I've attached the final report for the project. Please review it by end of day. (968),0
I've attached the final report for the project. Please review it by end of day. (299),0
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/83509 to avoid suspension. Reply STOP to opt out.,1
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (1036)",0
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (943),0
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/24289",1
I've attached the final report for the project. Please review it by end of day. (714),0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (193)",0
I've attached the final report for the project. Please review it by end of day. (440),0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (573)",0
I've attached the final report for the project. Please review it by end of day. (503),0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (605)",0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (1058)",0
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/91942",1
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (3),0
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/99022",1
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/61356",1
I've attached the final report for the project. Please review it by end of day. (467),0
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (321),0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (5)",0
I've attached the final report for the project. Please review it by end of day. (222),0
I've attached the final report for the project. Please review it by end of day. (547),0
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (228),0
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (39),0
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (542),0
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (242),0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (1029)",0
I've attached the final report for the project. Please review it by end of day. (136),0
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/31778",1
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/58454 to avoid suspension. Reply STOP to opt out.,1
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/64061 to avoid suspension. Reply STOP to opt out.,1
I've attached the final report for the project. Please review it by end of day. (1018),0
I've attached the final report for the project. Please review it by end of day. (829),0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (445)",0
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (842),0
I've attached the final report for the project. Please review it by end of day. (949),0
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/72987 to avoid suspension. Reply STOP to opt out.,1
I've attached the final report for the project. Please review it by end of day. (1050),0
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/94730 to avoid suspension. Reply STOP to opt out.,1
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (581),0
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/79519",1
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/56733 to avoid suspension. Reply STOP to opt out.,1
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (661)",0
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (436),0
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/12643",1
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (376)",0
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/31563",1
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (314),0
I've attached the final report for the project. Please review it by end of day. (442),0
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (1041),0
I've attached the final report for the project. Please review it by end of day. (319),0
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (281),0
I've attached the final report for the project. Please review it by end of day. (936),0
